Image,Segmentation,Transcription,Threshold
l01-030-02.png,ok,look around for some other,182
l01-030-03.png,err,"security. He found it - Dackson's Wharf,",191
l01-030-04.png,err,and Dackson's daughter. Mrs. Caxton's,182
l01-030-05.png,err,"other boy, Derek, had been killed in the war.",182
l01-030-06.png,ok,After her husband died her brain began,182
l01-030-07.png,ok,to fade. At times she thought Pete was,182
l01-030-08.png,ok,really her own son.,182
l01-050-00.png,err,My chance had come at last. I had to,184
l01-050-01.png,ok,take it. I was going to smash him as,182
l01-050-02.png,ok,he had twice tried to smash me. (His,180
l01-050-03.png,ok,"eyes, wild and frightened, were fixed on",181
l01-050-04.png,ok,Tong. Tong guessed that they did not,182
l01-050-05.png,ok,see him.) I told Starmouth to go at,180
l01-050-06.png,ok,once and report exactly what he had,179
l01-050-07.png,ok,seen to Dackson and his daughter.,180
l01-050-08.png,ok,He did as he was told.,179
l01-065-00.png,err,"Carol Carstairs, interviewed by",188
l01-065-01.png,err,"Passon and Tong for the second time,",188
l01-065-02.png,ok,began by agreeing that she could,188
l01-065-03.png,ok,have been mistaken about the,188
l01-065-04.png,ok,precise minute of Dackson's visit,189
l01-065-05.png,err,"the previous Wednesday, and ended",191
l01-065-06.png,err,by admitting that he was in fact,189
l01-065-07.png,err,at least half an hour late for,188
l01-065-08.png,err,"his appointment with her. ""There",187
l01-065-09.png,err,"it is,"" Passon commented",186
l01-065-10.png,err,"afterwards. ""She is a business",190
l01-065-11.png,ok,woman.,185
l01-082-00.png,ok,"""Another was the body fetching up on the mooring-hook - practically where",195
l01-082-01.png,ok,"it started from."" ""And you finding out about the spy at the Marshams',",194
l01-082-02.png,err,""" Passon said. ""Just a stroke of luck, sir,"" Tong said. ""Luck or not,",195
l01-082-03.png,err,"Harry, it was the real turning-point for us. Must be true what they",194
l01-082-04.png,ok,"say. 'Tong can't go wrong!' """,189
l01-095-00.png,ok,When Nick returned home he found that his,193
l01-095-01.png,ok,mother was seriously ill. She had pneumonia. The,194
l01-095-02.png,ok,"sight of her youngest son, the doctor said, was the",196
l01-095-03.png,ok,only thing that saved her; it gave her the strength,197
l01-095-04.png,ok,she needed to fight for life. Soon she was out of,194
l01-095-05.png,ok,"danger, but the doctor told Dan that she would",192
l01-095-06.png,err,have to remain in bed for some time and,191
l01-095-07.png,ok,that thereafter it was essential that she should,193
l01-095-08.png,ok,not have to exert herself.,190
l01-105-00.png,ok,With Grace helpless Rose set up her,184
l01-105-01.png,ok,"own autocracy. Her squeaking, querulous",185
l01-105-02.png,ok,accents were heard without inter-,186
l01-105-03.png,ok,mission. They rose over the baby's inter-,187
l01-105-04.png,ok,minable howling and were directed at,185
l01-105-05.png,ok,everyone in equal measure. She was,185
l01-105-06.png,ok,a poor and unpunctual cook. Normally,186
l01-105-07.png,ok,"indolent, she was now and again seized",188
l01-105-08.png,ok,with unpredictable bouts of energy in,183
l01-105-09.png,ok,the grip of which she swept through,186
l01-105-10.png,ok,the house with a fury that disarranged,186
l01-111-00.png,ok,Only the old man's room was too much for,184
l01-111-01.png,ok,"her. Once she put her head round the door,",183
l01-111-02.png,ok,"and Sam shouted: ""You get right out of",184
l01-111-03.png,ok,"this, Rose. You leave me in peace.""",185
l01-111-04.png,ok,Rose took one breath of the stagnant air.,180
l01-111-05.png,ok,"""You - you polecat!"" she screeched, and",182
l01-111-06.png,ok,retreated without argument. Her re*?,182
l01-111-07.png,ok,"2gime, hated alike by all the men,",186
l01-111-08.png,ok,produced one extraordinary result.,181
l01-119-00.png,ok,One day Fred met Nick at the front door as they were both,174
l01-119-01.png,err,about to enter the house. Fred grasped his brother's elbow.,176
l01-119-02.png,err,"""Nick, I can't stomach this much longer."" ""Nor me. What's the",179
l01-119-03.png,ok,"answer? Mum's picking up, but she'll never be her old self",182
l01-119-04.png,ok,"again.""",173
l01-119-05.png,err,"""That First Flower's driving me nuts,"" Fred said. ""I'm going to put",178
l01-119-06.png,ok,"a stop to it.""",180
l01-119-07.png,ok,"""What with - arsenic?""",178
l01-129-00.png,err,"Fred fixed his small eyes on his brother, beckoned",189
l01-129-01.png,err,"him to stand closer, and whispered into his",189
l01-129-02.png,ok,ear the most unexpected words Nick had,187
l01-129-03.png,ok,"ever heard. ""I'm going to get myself",190
l01-129-04.png,ok,"married,"" Fred said. The next day he",185
l01-129-05.png,ok,brought home a woman in her middle,184
l01-129-06.png,ok,thirties and took her straight to his,186
l01-129-07.png,ok,mother's bedside.,186
l01-133-00.png,err,"""Mum, this is Maggie. I'm going to marry her,",180
l01-133-01.png,ok,"and I'd like her to come and live with us.""",177
l01-133-02.png,ok,Maggie was plump and plain with a pleasing,177
l01-133-03.png,err,"smile, a placid nature, and a slow-moving",180
l01-133-04.png,ok,but methodical mind. For twenty years she,177
l01-133-05.png,ok,had worked in the bottling-store at the bre-,174
l01-133-06.png,ok,"wery, and Grace heard with astonishment",178
l01-133-07.png,ok,that Fred had known her on and off,180
l01-133-08.png,ok,for nearly as long.,176
l01-143-00.png,ok,"It was Nick who found the answer. ""Only",179
l01-143-01.png,ok,"one thing for it, Mum,"" he said, sitting on",178
l01-143-02.png,ok,the edge of the bed and holding one,179
l01-143-03.png,ok,"of her hands in his. ""Let Fred and",180
l01-143-04.png,ok,Mag have the two upstairs rooms,179
l01-143-05.png,ok,between them. Sam will have to,177
l01-143-06.png,err,come out of his kennel.,177
l01-157-00.png,ok,He argued that it was the only place where,188
l01-157-01.png,ok,"he could be safe from Rose. ""See here, Sam,""",188
l01-157-02.png,ok,"Nick began. ""You know Fred's getting spliced.""",186
l01-157-03.png,ok,"""Gone soft in the head,"" Sam said. ""Same as",187
l01-157-04.png,ok,"I've always said, women rule the roost and",187
l01-157-05.png,ok,no man's safe from 'em. Ought to be a,183
l01-157-06.png,ok,"better way of doing things. Take trees."" He",185
l01-157-07.png,ok,rattled on very happily.,184
l01-173-00.png,ok,"He propped himself on one elbow. ""You can't",189
l01-173-01.png,ok,"do it to me, Nick. I've worked this room up to",190
l01-173-02.png,ok,my way of thinking like I'd educate a child.,190
l01-173-03.png,err,"This room and me understands one another.""",190
l01-173-04.png,ok,"""Sam,"" Nick said firmly, ""either you and",188
l01-173-05.png,ok,"me share downstairs, and we have Mag, or",188
l01-173-06.png,ok,you stick it out up here and we all get,191
l01-173-07.png,err,"saddled with the First Flower for ever.""",190
l01-179-00.png,err,"Sam sank back on his pillow. ""Oh, my",177
l01-179-01.png,ok,"God! All right, you win!"" With that settled",177
l01-179-02.png,ok,Fred was soon married. The First Flower,179
l01-179-03.png,ok,"snatched up her infant and departed, mut-",180
l01-179-04.png,ok,tering sarcasms. The whole household,184
l01-179-05.png,ok,listened to the dwindling screams of the,183
l01-179-06.png,ok,baby with relief. Maggie soon proved her,186
l01-179-07.png,ok,"worth, and after a time Dan summed up",187
l01-179-08.png,ok,the general approval by saying:,190
l01-187-00.png,ok,"""She's as good a worker as you could wish for.",188
l01-187-01.png,ok,"She speaks our language. Mag's one of us.""",186
l01-187-02.png,ok,Nick and his grandfather shared their bedroom,184
l01-187-03.png,ok,"amicably. The old man, though fighting a",186
l01-187-04.png,ok,"grumbling rearguard action, permitted himself",184
l01-187-05.png,ok,gradually to become a little cleaner and,183
l01-187-06.png,ok,tidier. In his heart he was well satisfied to,184
l01-187-07.png,ok,have Nick's company. When they were alone,185
l01-187-08.png,ok,together he often explained all over again,185
l01-187-09.png,ok,how shrewd he had been in discovering,184
l01-187-10.png,ok,Alf Jesty's secret.,184
l01-195-00.png,ok,"""Imagine it, Nick, just that bit of information",187
l01-195-01.png,ok,Fred picked up about Pete Jesty always touching,186
l01-195-02.png,ok,"his nose, and me remembering from that",187
l01-195-03.png,ok,snap you once showed me that this Cax-,186
l01-195-04.png,ok,ton had some sort of a scar there. Just,184
l01-195-05.png,ok,"an idea to begin with, mind you - then",184
l01-195-06.png,err,click! and I'd got it. That was smart,186
l01-195-07.png,ok,"work, say what you like.""",190
l01-199-00.png,err,"""It certainly was, Sam,"" Nick would agree, and go",178
l01-199-01.png,err,"on to say with a touch of self-importance: ""No",181
l01-199-02.png,ok,wonder he tried to have me suffocated back,184
l01-199-03.png,ok,last summer. Must have thought I'd,188
l01-199-04.png,ok,"rumbled him right from the start."" By this",187
l01-199-05.png,ok,time Nick was certain in his own mind,191
l01-199-06.png,ok,that he had really seen Caxton's hand,195
l01-199-07.png,ok,snatching at the prop holding the barge's,196
l01-199-08.png,ok,"hatch open, though he could never prove it,",194
l01-199-09.png,ok,and it would not be of much use if,195
l01-199-10.png,ok,he could.,201
l03-000-00.png,ok,The nose is one of the most pain-sensitive,173
l03-000-01.png,ok,organs in the human body - and,173
l03-000-02.png,ok,Malone was discovering the truth in,177
l03-000-03.png,ok,scientific detail. Kennan had only,175
l03-000-04.png,err,seconds left. He jumped forward to,170
l03-000-05.png,err,"the far limit of his chain, his",169
l03-000-06.png,err,right hand chopping edge-downwards,175
l03-000-07.png,err,in bone-jarring force.,175
l03-004-00.png,ok,The blow took the writhing thug a fraction,188
l03-004-01.png,ok,above the boney knob which landmarked the cervical,191
l03-004-02.png,ok,"plexus, the vital nerve-centre which a long-ago",192
l03-004-03.png,ok,Marine instructor had declared the pinnacle of unarmed,194
l03-004-04.png,ok,combat targets. The thug collapsed with a whistling,192
l03-004-05.png,ok,"moan, and Kennan tore the Luger from the man's",188
l03-004-06.png,ok,suddenly limp hand. There was no time for,192
l03-004-07.png,ok,"rejoicing, but the hard, firm shape of the",195
l03-004-08.png,ok,automatic sent a new confidence surging through,193
l03-004-09.png,ok,his body.,191
l03-008-00.png,ok,"Shouts, and the clatter of feet meant",186
l03-008-01.png,ok,Goldie and Leo Grundy were on their,187
l03-008-02.png,ok,way. Kennan pulled the manacle chain,186
l03-008-03.png,ok,"taut, and blasted two shots at the",188
l03-008-04.png,err,link which tied him to the ring-bolt in,185
l03-008-05.png,ok,the rock. The nine-millimetre bullets sma-,183
l03-008-06.png,ok,"shed the chain as if it had been plastic,",185
l03-008-07.png,ok,"and, free, though the chain still dangled,",185
l03-008-08.png,ok,he threw himself across the floor,185
l03-008-09.png,err,towards the entrance.,183
l04-000-00.png,err,"'Well, what do you think?' she scoffed, her",179
l04-000-01.png,err,brilliant eyes challenging him. He made no answer.,175
l04-000-02.png,ok,There was nothing to be said. He lifted his glass,178
l04-000-03.png,ok,"and drained it, feeling the sweat breaking out on the",178
l04-000-04.png,ok,palms of his hands.,182
l04-005-00.png,ok,When at last he looked up she was standing right,181
l04-005-01.png,ok,"in front of him, smiling as if nothing had happened!",182
l04-005-02.png,ok,He could hardly believe it and blinked several times.,180
l04-005-03.png,ok,"'Well, don't I get a drink tonight?' she asked boldly.",180
l04-005-04.png,ok,"'Of course... anything you like', he murmured,",182
l04-005-05.png,ok,relief flooding over him. 'Kitty... I'm sorry....',180
l04-005-06.png,ok,His throat went tight and words failed him.,180
l04-012-00.png,ok,"'Aw, forget it', she said cheerfully. 'I'll sting",181
l04-012-01.png,ok,you for a double for being a naughty boy.,181
l04-012-02.png,ok,How about the telly tomorrow afternoon?',181
l04-012-03.png,ok,He felt a glow of happiness steal over him.,181
l04-012-04.png,ok,"Everything was all right now, thank God. She",182
l04-012-05.png,ok,"wasn't going to break with him, after all.",181
l04-012-06.png,ok,For the moment it was the only thing in the,181
l04-012-07.png,ok,world that mattered.,179
l04-020-00.png,ok,"'Of course, Kitty', he said fervently, his eyes misty",176
l04-020-01.png,err,"behind their thick lenses. 'Well, I'll be off now. See you",176
l04-020-02.png,err,"tomorrow... and thank you....' 'So long, Bob', she said,",179
l04-020-03.png,ok,waving her hand to him. Harry followed him to the,178
l04-020-04.png,ok,"door, opened it for him and stood outside on the step,",177
l04-020-05.png,ok,"looking up at the sky, where a few pale stars shone",174
l04-020-06.png,ok,between puffs of light cumulus cloud.,175
l04-026-00.png,ok,"'Nice night', he remarked affably. 'But they forecast rain",176
l04-026-01.png,err,"for tomorrow.' 'Do they?' Bone glanced up at the sky, his",178
l04-026-02.png,err,"thoughts elsewhere. Personally, he didn't care if it rained cats",178
l04-026-03.png,err,"and dogs and he knew that Harry didn't either. He waited,",178
l04-026-04.png,ok,"pulling on his gloves and adjusting his hat. 'Look, Bob,'",178
l04-026-05.png,err,"Harry began, after a brief silence, 'I don't mean to",176
l04-026-06.png,err,"butt in, but if you take my advice you'll 'ave no",176
l04-026-07.png,err,more truck with 'er.',176
l04-034-00.png,ok,He jerked his thumb over his,174
l04-034-01.png,ok,shoulder. 'That girl's nothing but a load,175
l04-034-02.png,err,"of trouble, I'm warning you.' 'Kitty's",174
l04-034-03.png,ok,"all right', Bone contradicted flatly. 'It's",174
l04-034-04.png,err,her boy-friend that's the trouble. If,171
l04-034-05.png,ok,we could get rid of him...' Harry,172
